
-18991,-18991,0,91.08081030845642
-19053,-19053,1,209.72220706939697
-19091,-19091,2,325.5892901420593
-19103,-19103,3,445.05794763565063
-19117,-19117,4,563.5187931060791
-19132,-19132,5,681.3439176082611
-19144,-19144,6,798.7912175655365
-19153,-19153,7,915.610399723053
-19159,-19159,8,1031.771398305893
-19173,-19173,9,1147.043755531311
-19181,-19181,10,1260.7859361171722
-19186,-19186,11,1373.6478276252747
-19193,-19193,12,1486.3553836345673
-19199,-19199,13,1598.5786366462708
-19205,-19205,14,1710.3446192741394
-19207,-19207,15,1821.7336659431458
-19217,-19217,16,1932.704668521881
-19217,-19216,17,2043.3681905269623
-19217,-19217,18,2154.082998275757
-19226,-19226,19,2264.732967376709
-19228,-19228,20,2375.5160999298096
-19230,-19230,21,2485.735164642334
-19230,-19230,22,2595.9699099063873
-19231,-19231,23,2706.1776325702667
-19232,-19232,24,2816.592654943466
-19232,-19232,25,2926.3121099472046
-19235,-19235,26,3037.0554111003876
-19238,-19238,27,3146.407156229019
-19240,-19240,28,3256.30406332016
-19240,-19240,29,3366.034918785095
-19241,-19241,30,3476.32826256752
-19242,-19242,31,3586.066203355789
-19242,-19242,32,3696.0769040584564
-19242,-19242,33,3806.1129097938538
-19242,-19242,34,3915.8805179595947
-19242,-19242,35,4026.1027793884277
-19242,-19242,36,4136.0899567604065
-19243,-19243,37,4246.464857339859
-19243,-19243,38,4356.837057590485
-19244,-19244,39,4467.404589414597
-19244,-19244,40,4577.8168568611145
-19244,-19244,41,4688.681067228317
-19244,-19244,42,4799.457113981247
-19244,-19244,43,4910.358801603317
-19245,-19245,44,5021.816184997559
-19245,-19245,45,5133.393434047699
-19245,-19245,46,5245.048457860947
-19245,-19245,47,5356.243630409241
-19246,-19246,48,5467.651688814163
-19246,-19245,49,5579.354406118393
-19246,-19245,50,5690.819718122482
-19246,-19246,51,5802.280281305313
-19246,-19246,52,5914.067097663879
-19246,-19246,53,6026.269472837448
-19246,-19246,54,6138.266001224518
-19246,-19246,55,6250.298810958862
-19246,-19246,56,6362.5156972408295
-19247,-19247,57,6474.845760822296
-19247,-19247,58,6587.184092998505
-19248,-19248,59,6699.652179479599
-19248,-19248,60,6811.218239545822
-19248,-19248,61,6923.688128232956
-19249,-19249,62,7036.2433314323425
-19250,-19250,63,7148.335564136505
-19251,-19251,64,7260.725154161453
-19251,-19250,65,7373.41467833519
-19251,-19251,66,7485.365936040878
-19251,-19251,67,7597.284460544586
-19253,-19253,68,7709.10130405426
-19253,-19251,69,7821.285123825073
-19253,-19253,70,7933.346499919891
-19254,-19254,71,8045.271119356155
-19254,-19253,72,8157.963094234467
-19254,-19254,73,8270.560550689697
-19254,-19254,74,8383.30959534645
-19255,-19255,75,8496.274159431458
-19255,-19255,76,8609.009983301163
-19255,-19255,77,8722.013802289963
-19255,-19255,78,8834.633662223816
-19255,-19255,79,8947.613156557083
-19255,-19255,80,9059.641170024872
-19255,-19255,81,9171.619173765182
-19255,-19255,82,9283.728045463562
-19255,-19255,83,9396.38755106926
-19256,-19256,84,9509.158380746841
-19256,-19256,85,9621.84592294693
-19256,-19256,86,9734.305287837982
-19257,-19257,87,9847.716158628464
-19257,-19257,88,9960.271931171417
-19258,-19258,89,10073.466282129288
-19258,-19258,90,10186.645830154419
-19258,-19258,91,10299.944558143616
-19258,-19258,92,10413.262579202652
-19258,-19258,93,10525.725355386734
-19258,-19258,94,10638.411610841751
-19258,-19258,95,10751.084514379501
-19258,-19258,96,10864.666280984879
-19258,-19258,97,10977.786781072617
-19258,-19258,98,11091.386898517609
-19258,-19258,99,11204.352364301682
-19258,-19258,100,11317.117444992065
-19259,-19259,101,11430.622118234634
-19259,-19259,102,11544.255126953125
-19259,-19259,103,11657.621660232544
-19259,-19259,104,11770.025493383408
-19259,-19259,105,11883.085687160492
-19260,-19260,106,11996.222069740295
-19261,-19261,107,12109.221366643906
-19261,-19261,108,12221.617228269577
-19261,-19261,109,12334.514293909073
-19262,-19262,110,12447.53661942482
-19263,-19263,111,12560.566869735718
-19263,-19263,112,12673.10057258606
-19263,-19262,113,12786.27466058731
-19263,-19263,114,12899.403819561005
-19263,-19263,115,13012.620517730713
-19263,-19263,116,13125.016784191132
-19263,-19263,117,13238.302109003067
-19263,-19263,118,13351.306565761566
-19263,-19263,119,13464.294738769531
-19263,-19263,120,13576.852298736572
-19263,-19263,121,13690.180261850357
-19263,-19263,122,13803.78536438942
-19263,-19263,123,13917.230054616928
-19263,-19263,124,14030.09501838684
-19263,-19263,125,14143.64342045784
-19263,-19263,126,14257.333725214005
-19263,-19263,127,14370.597458600998
-19263,-19263,128,14484.317893743515
-19264,-19264,129,14597.573145389557
-19264,-19264,130,14711.08610367775
-19264,-19263,131,14824.498024702072
-19264,-19264,132,14937.709528923035
-19264,-19264,133,15051.231692552567
-19264,-19264,134,15164.754888296127
-19264,-19264,135,15278.276367664337
-19264,-19264,136,15390.90591287613
-19264,-19264,137,15504.260154485703
-19264,-19264,138,15617.813012838364
-19264,-19264,139,15731.11808180809
-19264,-19264,140,15843.726155757904
-19264,-19264,141,15957.184804439545
-19264,-19264,142,16070.588418006897
-19264,-19264,143,16183.861150026321
-19264,-19264,144,16296.660670995712
-19264,-19264,145,16410.53457403183
-19265,-19265,146,16524.05245614052
-19265,-19265,147,16637.698926448822
-19265,-19265,148,16750.72093105316
-19265,-19265,149,16864.24909234047
-19265,-19265,150,16977.81480240822
-19265,-19265,151,17091.253336906433
-19265,-19265,152,17204.282025814056
-19265,-19265,153,17317.8942155838
-19265,-19265,154,17431.59907603264
-19265,-19265,155,17545.26670050621
-19265,-19265,156,17658.5527780056
-19265,-19265,157,17772.100011110306
-19265,-19265,158,17885.69325351715
-19265,-19265,159,17999.37306523323
-19265,-19265,160,18112.411114692688
-19265,-19265,161,18226.39571928978
-19265,-19265,162,18340.41110777855
-19265,-19265,163,18454.002856492996
-19265,-19265,164,18566.887724161148
-19266,-19266,165,18680.434323310852
-19266,-19266,166,18794.21132540703
-19267,-19267,167,18907.565210819244
-19267,-19267,168,19020.36861348152
-19267,-19267,169,19133.842984437943
-19268,-19268,170,19247.73163676262
-19268,-19267,171,19361.355091810226
-19269,-19269,172,19474.394158124924
-19269,-19269,173,19588.525594234467
-19269,-19269,174,19702.335414409637
-19269,-19269,175,19816.040086984634
-19269,-19269,176,19928.90001654625
-19269,-19269,177,20042.540867328644
-19269,-19269,178,20156.3930850029
-19269,-19269,179,20270.236124277115
-19269,-19269,180,20383.163975715637
-19269,-19269,181,20497.15524315834
-19269,-19269,182,20610.80068898201
-19269,-19269,183,20724.52707338333
-19269,-19269,184,20837.6876847744
-19269,-19269,185,20951.57350897789
-19269,-19269,186,21065.09723162651
-19270,-19270,187,21178.687195539474
-19270,-19270,188,21291.656979560852
-19270,-19270,189,21405.264956235886
-19270,-19270,190,21518.932983636856
-19270,-19270,191,21632.796882629395
-19270,-19270,192,21745.817676067352
-19270,-19270,193,21859.37148666382
-19270,-19270,194,21972.834070682526
-19270,-19270,195,22086.266358613968
-19270,-19270,196,22199.043321847916
-19270,-19270,197,22312.579080343246
-19271,-19271,198,22426.18947482109
-19271,-19271,199,22539.68100118637
-19271,-19271,200,22652.798338651657
-19271,-19271,201,22766.14546108246
-19271,-19271,202,22879.77982187271
-19271,-19271,203,22993.418199062347
-19271,-19271,204,23106.43660378456
-19271,-19271,205,23220.050912857056
-19271,-19271,206,23333.645018815994
-19272,-19272,207,23447.221334934235
-19272,-19271,208,23559.911412715912
-19272,-19272,209,23673.47099351883
-19272,-19272,210,23787.113398313522
-19272,-19272,211,23900.896963357925
-19272,-19272,212,24013.76685476303
-19272,-19272,213,24127.584911823273
-19272,-19272,214,24241.105015277863
-19272,-19272,215,24354.515872716904
-19272,-19272,216,24467.22040438652
-19272,-19272,217,24580.895347833633
-19272,-19272,218,24694.6473300457
-19272,-19272,219,24808.32281756401
-19272,-19272,220,24921.199660778046
-19272,-19272,221,25034.846992254257
-19273,-19273,222,25148.405869960785
-19273,-19272,223,25261.868714571
-19273,-19273,224,25375.067813158035
-19273,-19273,225,25488.705956220627
-19273,-19273,226,25602.24265909195
-19273,-19273,227,25715.88963484764
-19273,-19273,228,25828.715676546097
-19273,-19273,229,25942.46993947029
-19273,-19273,230,26056.03037762642
-19273,-19273,231,26169.660920143127
-19274,-19274,232,26282.5812561512
-19274,-19274,233,26396.276161193848
-19274,-19274,234,26509.845306634903
-19274,-19274,235,26623.45102596283
-19274,-19274,236,26736.226733207703
-19274,-19274,237,26849.7770280838
-19274,-19274,238,26963.34783744812
-19274,-19274,239,27076.91076874733
-19274,-19274,240,27190.013522148132
-19274,-19274,241,27303.55204820633
-19274,-19274,242,27417.265902996063
-19274,-19274,243,27530.857113838196
-19274,-19274,244,27643.742264270782
-19274,-19274,245,27757.46591114998
-19274,-19274,246,27871.191244840622
-19274,-19274,247,27984.829646110535
-19274,-19274,248,28097.697011709213
-19274,-19274,249,28211.13408756256
-19274,-19274,250,28324.885055303574
-19274,-19274,251,28438.671005249023
-19274,-19274,252,28551.723926782608
-19274,-19274,253,28665.787465810776
-19274,-19274,254,28779.667774915695
-19274,-19274,255,28893.534069776535
-19274,-19274,256,29006.71082830429
-19274,-19274,257,29120.374546289444
-19274,-19274,258,29233.915135622025
-19274,-19274,259,29347.533825159073
-19274,-19274,260,29460.647000789642
-19274,-19274,261,29574.467941761017
-19274,-19274,262,29688.372077465057
-19274,-19274,263,29801.869132995605
-19274,-19274,264,29914.97043323517
-19274,-19274,265,30028.88387656212
-19274,-19274,266,30142.697510957718
-19274,-19274,267,30256.472017526627
-19274,-19274,268,30369.388893842697
-19274,-19274,269,30483.282249212265
-19274,-19274,270,30597.209070682526
-19274,-19274,271,30710.84978413582
-19274,-19274,272,30823.70563006401
-19274,-19274,273,30937.57211780548
-19274,-19274,274,31051.37473487854
-19274,-19274,275,31165.159178495407
-19275,-19275,276,31278.249528169632
-19275,-19275,277,31392.226078510284
-19275,-19275,278,31506.01420736313
-19275,-19275,279,31619.956353902817
-19275,-19275,280,31732.746101617813
-19275,-19275,281,31846.444347143173
-19275,-19275,282,31960.451580762863
-19275,-19275,283,32074.565697193146
-19275,-19275,284,32187.757276058197
-19275,-19275,285,32301.39809370041
-19275,-19275,286,32415.500786066055
-19275,-19275,287,32529.55205988884
-19275,-19275,288,32642.750154972076
-19275,-19275,289,32756.723145008087
-19275,-19275,290,32870.62844944
-19275,-19275,291,32984.54651713371
-19275,-19275,292,33097.75568509102
-19275,-19275,293,33211.71188735962
-19275,-19275,294,33325.7561480999
-19275,-19275,295,33439.4779484272
-19275,-19275,296,33552.56499361992
-19275,-19275,297,33666.380017519
-19275,-19275,298,33780.15266871452
-19275,-19275,299,33893.88989043236
-19275,-19275,300,34007.059567928314
-19275,-19275,301,34120.523000478745
-19275,-19275,302,34234.227518081665
-19275,-19275,303,34348.21499276161
-19275,-19275,304,34461.10761165619
-19275,-19275,305,34574.722692251205
-19275,-19275,306,34688.380271196365
-19275,-19275,307,34802.19973349571
-19275,-19275,308,34915.12489557266
-19275,-19275,309,35028.898013830185
-19275,-19275,310,35142.65664553642
-19275,-19275,311,35256.35540890694
-19275,-19275,312,35369.07739686966
-19275,-19275,313,35482.800835847855
-19275,-19275,314,35596.443997859955
-19275,-19275,315,35710.129509687424
-19275,-19275,316,35823.01071238518
-19275,-19275,317,35936.92528629303
-19275,-19275,318,36050.657207489014
-19275,-19275,319,36164.54452610016
-19275,-19275,320,36277.73739981651
-19275,-19275,321,36391.401760816574
-19275,-19275,322,36505.23380470276
-19275,-19275,323,36619.130823373795
-19275,-19275,324,36732.06176519394
-19275,-19275,325,36845.584104299545
-19275,-19275,326,36959.40500950813
-19275,-19275,327,37073.20175862312
-19275,-19275,328,37185.915130615234
-19275,-19275,329,37299.66653633118
-19275,-19275,330,37413.1757273674
-19275,-19275,331,37526.784454107285
-19275,-19275,332,37639.739063978195
-19275,-19275,333,37753.444107055664
-19275,-19275,334,37867.08166742325
-19275,-19275,335,37980.89894294739
