
-9469,-9469,0,264.98637652397156
-9521,-9521,1,719.0995652675629
-9533,-9533,2,1174.4125866889954
-9547,-9547,3,1634.1298968791962
-9555,-9555,4,2093.9902799129486
-9562,-9562,5,2553.5914249420166
-9567,-9567,6,3012.3230333328247
-9574,-9574,7,3469.4699890613556
-9577,-9577,8,3924.444489955902
-9579,-9579,9,4376.340134382248
-9581,-9581,10,4825.552743434906
-9585,-9585,11,5270.90452170372
-9585,-9585,12,5709.807682752609
-9587,-9587,13,6145.239964723587
-9588,-9588,14,6577.369045495987
-9589,-9589,15,7007.077015399933
-9589,-9589,16,7433.304580450058
-9590,-9590,17,7860.777952194214
-9590,-9590,18,8282.780169010162
-9591,-9591,19,8704.683558702469
-9591,-9591,20,9127.627294778824
-9591,-9591,21,9544.687857151031
-9591,-9591,22,9963.597833633423
-9591,-9591,23,10380.25493979454
-9592,-9592,24,10797.755498886108
-9592,-9592,25,11211.916114807129
-9592,-9592,26,11624.065197229385
-9592,-9592,27,12038.214647769928
-9592,-9592,28,12455.3406457901
-9592,-9592,29,12870.502227067947
-9592,-9592,30,13282.792610406876
-9592,-9592,31,13696.052364587784
-9592,-9592,32,14109.492678880692
-9592,-9592,33,14520.492072105408
-9593,-9593,34,14930.79103064537
-9593,-9593,35,15339.682499408722
-9593,-9593,36,15744.891303539276
-9593,-9592,37,16147.304137945175
-9593,-9593,38,16562.209524154663
-9593,-9593,39,16976.95135641098
-9593,-9593,40,17390.212914943695
-9593,-9593,41,17805.849403619766
-9593,-9593,42,18220.596677064896
-9593,-9593,43,18638.094699382782
-9593,-9593,44,19051.84296798706
-9593,-9593,45,19466.139166116714
-9593,-9593,46,19881.75635242462
-9593,-9593,47,20296.05823278427
-9593,-9593,48,20709.583151102066
-9593,-9593,49,21121.7341196537
-9593,-9593,50,21535.005012750626
-9593,-9593,51,21947.797070741653
-9593,-9593,52,22358.761236429214
-9593,-9593,53,22769.445188760757
-9593,-9593,54,23180.870958566666
-9593,-9593,55,23592.45360684395
-9593,-9593,56,24003.57895541191
-9593,-9593,57,24414.085782766342
-9593,-9593,58,24825.20960021019
-9593,-9593,59,25239.88597512245
-9593,-9593,60,25651.08262515068
-9593,-9593,61,26062.16214132309
-9593,-9593,62,26476.179869651794
-9593,-9593,63,26886.15168118477
-9593,-9593,64,27299.99666595459
-9593,-9593,65,27710.992213726044
-9593,-9593,66,28122.050476551056
-9593,-9593,67,28531.86048388481
-9593,-9593,68,28940.00240755081
-9593,-9593,69,29347.26141309738
-9593,-9593,70,29753.844712018967
-9593,-9593,71,30157.765807151794
-9593,-9593,72,30562.11226963997
-9593,-9593,73,30966.269054174423
-9593,-9593,74,31368.250549077988
-9594,-9594,75,31766.57145547867
-9594,-9594,76,32169.45204424858
-9594,-9594,77,32572.09868478775
-9594,-9593,78,32974.835901498795
-9594,-9594,79,33379.51063108444
-9594,-9594,80,33783.57671070099
-9594,-9594,81,34187.86858391762
-9594,-9594,82,34592.342529296875
-9594,-9594,83,34996.90776729584
-9594,-9594,84,35399.569130182266
-9594,-9594,85,35804.07515478134
-9594,-9594,86,36208.46013021469
-9594,-9594,87,36620.13847899437
-9594,-9594,88,37034.683072566986
-9594,-9594,89,37442.84973716736
-9594,-9594,90,37856.41519212723
-9594,-9594,91,38267.17358779907
-9594,-9594,92,38677.91260886192
-9594,-9594,93,39090.11845898628
-9594,-9594,94,39498.18939232826
-9594,-9594,95,39906.31470942497
-9594,-9594,96,40316.355487823486
-9594,-9594,97,40725.70826077461
-9594,-9594,98,41137.28103876114
-9594,-9594,99,41549.60766363144
-9594,-9594,100,41962.333129405975
-9594,-9594,101,42371.986859321594
-9594,-9594,102,42777.54516458511
-9594,-9594,103,43187.48410129547
-9594,-9594,104,43590.34821105003
-9594,-9594,105,43997.516176223755
-9594,-9594,106,44402.90516400337
-9594,-9594,107,44806.7332239151
-9594,-9594,108,45210.75593495369
-9594,-9594,109,45615.76006293297
-9594,-9594,110,46022.62338423729
-9594,-9594,111,46425.93250322342
-9594,-9594,112,46831.07015132904
-9594,-9594,113,47233.73874258995
-9594,-9594,114,47636.38390445709
-9594,-9594,115,48037.6389605999
-9594,-9594,116,48439.98578500748
-9594,-9594,117,48843.932614803314
-9594,-9594,118,49247.53517270088
-9594,-9594,119,49651.40640211105
-9594,-9594,120,50054.28536224365
-9594,-9594,121,50458.30036640167
-9594,-9594,122,50861.055633068085
-9594,-9594,123,51263.89023256302
-9594,-9594,124,51665.53249120712
-9594,-9594,125,52068.70269346237
-9594,-9594,126,52470.64423394203
-9594,-9594,127,52873.923239946365
-9594,-9594,128,53276.46491384506
-9594,-9594,129,53679.74139499664
-9594,-9594,130,54080.71875309944
-9594,-9594,131,54485.706845998764
-9594,-9594,132,54889.63242769241
-9594,-9594,133,55292.27487540245
-9594,-9594,134,55698.418919324875
-9594,-9594,135,56101.09669661522
-9594,-9594,136,56504.438638687134
-9594,-9594,137,56909.08671450615
-9594,-9594,138,57313.60197806358
-9594,-9594,139,57714.258405447006
-9594,-9594,140,58116.85959458351
-9594,-9594,141,58519.272134542465
-9594,-9594,142,58923.41140127182
-9594,-9594,143,59326.903710603714
-9594,-9594,144,59728.5192296505
-9594,-9594,145,60131.65168118477
-9594,-9594,146,60536.32144618034
-9594,-9594,147,60935.5866894722
-9594,-9594,148,61341.44539022446
-9594,-9594,149,61745.3738014698
-9594,-9594,150,62148.637125492096
-9594,-9594,151,62551.45685005188
-9594,-9594,152,62954.27154016495
-9594,-9594,153,63357.86868643761
-9594,-9594,154,63756.334112644196
-9594,-9594,155,64157.89271354675
-9594,-9594,156,64556.43766927719
-9594,-9594,157,64955.233633995056
-9594,-9594,158,65356.77400803566
-9594,-9594,159,65758.82727742195
-9594,-9594,160,66163.29176449776
-9594,-9594,161,66568.51051425934
-9594,-9594,162,66971.28875613213
-9594,-9594,163,67373.97345280647
-9594,-9594,164,67775.75445461273
-9594,-9594,165,68177.93353772163
-9594,-9594,166,68580.09448623657
-9594,-9594,167,68982.64059376717
-9594,-9594,168,69381.6967241764
-9594,-9594,169,69788.16698169708
-9594,-9594,170,70189.77127623558
-9594,-9594,171,70587.65179491043
-9594,-9594,172,70985.7605919838
-9594,-9594,173,71382.8030591011
-9594,-9594,174,71783.97558617592
-9594,-9594,175,72183.34107685089
-9594,-9594,176,72581.03771352768
-9594,-9594,177,72980.54136276245
-9594,-9594,178,73377.28469872475
-9594,-9594,179,73778.31386566162
-9594,-9594,180,74180.31075143814
-9594,-9594,181,74580.71669054031
-9594,-9594,182,74981.9792766571
-9594,-9594,183,75382.89212298393
-9594,-9594,184,75782.42577791214
-9594,-9594,185,76183.03977513313
-9594,-9594,186,76583.1353418827
-9594,-9594,187,76983.97110772133
-9594,-9594,188,77385.12688922882
-9594,-9594,189,77789.21753978729
-9594,-9594,190,78185.87668538094
-9594,-9594,191,78587.48206496239
-9594,-9594,192,78988.94771170616
-9594,-9594,193,79390.09687256813
-9594,-9594,194,79790.07298374176
-9594,-9594,195,80190.61375927925
-9594,-9594,196,80592.00034809113
-9594,-9594,197,80991.92098641396
-9594,-9594,198,81390.45848226547
-9594,-9594,199,81791.76139426231
-9594,-9594,200,82194.28149175644
-9594,-9594,201,82598.04082465172
-9594,-9594,202,82999.54894661903
-9594,-9594,203,83402.2495379448
-9594,-9594,204,83803.77736735344
-9594,-9594,205,84205.5857181549
-9594,-9594,206,84604.58354568481
-9594,-9594,207,85005.03888583183
-9594,-9594,208,85410.0928864479
-9594,-9594,209,85810.43195390701
-9594,-9594,210,86212.93571639061
