generation,avg_training_score,avg_validation_score
157,21.73388238,21.043409279999995
158,21.693589319999997,20.957180900000008
159,21.692707960000003,20.917954359999996
160,21.6999061,21.049002819999995
161,21.674617220000005,20.97266834
162,21.693641479999997,20.932856360000002
163,21.638923399999996,20.96571471999999
164,21.659171439999994,20.997159199999995
165,21.64250732,20.91124114
166,21.74010882,21.0447521
167,21.674085740000006,21.04257894
168,21.694629600000003,20.92624448
169,21.739376199999995,20.899277
170,21.706451039999997,20.974752039999995
171,21.633161940000008,21.062939619999998
172,21.644626559999995,20.963982720000004
173,21.745672400000007,21.031575080000003
174,21.67695515999999,20.973279660000003
175,21.688709360000004,20.955783599999997
176,21.659206420000004,21.016441959999998
177,21.751707859999996,21.0343102
178,21.659064019999995,20.938249880000008
179,21.69004496000001,20.970485679999996
180,21.651515679999992,21.067692740000002
181,21.6675894,21.05907939999999
182,21.68169036,20.876405199999994
183,21.734760020000003,21.075958260000004
184,21.682404339999994,20.921124820000003
185,21.725137439999997,20.89206626
186,21.71205812,20.924511700000004
187,21.771910660000003,20.88684386
188,21.675245120000003,20.961611320000003
189,21.65577982,21.031725299999998
190,21.6469216,20.891925700000005
191,21.67259748,20.911232019999993
192,21.68144235999999,20.83879548
193,21.701932300000006,20.89118552
194,21.805312940000004,20.99473736
195,21.711642179999995,21.03946058
196,21.666691320000005,20.963241299999996
197,21.682263980000002,20.98749042
198,21.69040667999999,20.946577440000006
199,21.710230560000003,21.111399360000004
200,21.75490802,21.0128311
201,21.648698780000007,20.937562579999998
202,21.715529219999993,20.98169798
203,21.655627859999996,20.97344832
204,21.687374139999996,21.132151120000003
205,21.674596880000003,20.99281082
206,21.67004873999999,21.162751379999996
207,21.631520000000005,21.179565379999996
208,21.663183520000004,20.990075239999996
209,21.72574804,21.01403326
210,21.684623140000003,20.925810760000005
211,21.697433420000003,20.87882124
212,21.646393399999997,21.097977059999998
213,21.687639900000004,20.925144760000002
214,21.65860496,20.968229179999998
215,21.697210960000007,21.077677400000006
216,21.80204988,21.137614179999996
217,21.673092039999997,20.977680259999993
218,21.68056958,20.962623559999997
219,21.63884782000001,21.001069279999996
220,21.687379439999994,20.980696339999998
221,21.654683400000003,20.960106619999998
222,21.644671319999997,20.960791479999994
223,21.662135440000007,20.976370780000003
224,21.703292119999997,21.11999734
225,21.769317800000007,20.913968200000003
226,21.721333280000003,20.96995816
227,21.680760259999992,21.030025860000006
228,21.71628194,20.9838105
229,21.729799620000005,21.006073620000002
230,21.670517419999992,21.135043139999993
231,21.692374659999995,20.976727580000006
232,21.70867485999999,20.86613550000001
233,21.639997960000002,21.136297480000003
234,21.730224419999995,21.058740999999994
235,21.6685476,20.99630372
236,21.72320004,21.12071796
237,21.696418320000003,20.89675572
238,21.73856542,20.921651440000005
239,21.714038419999998,21.07936894
240,21.693470560000005,20.992183179999994
241,21.68687176,20.935033359999988
242,21.641448240000003,20.990452340000004
243,21.772513459999995,20.92791436
244,21.662733480000007,20.95317454
245,21.696343220000003,20.9072678
246,21.672818860000003,21.068553259999998
247,21.700553179999996,20.894505219999992
248,21.68902870000001,20.946526360000004
249,21.670269919999992,20.904893780000002
250,21.652436220000006,21.074163480000003
251,21.72034333999999,20.966185420000002
252,21.670377360000003,21.07701552
253,21.713278320000004,20.945556919999998
254,21.665230559999994,20.999202620000002
255,21.63240418,20.87654914
256,21.6935883,20.795984060000002
257,21.68539674,21.040421880000007
258,21.693867599999997,20.91563674000001
259,21.731561860000003,21.03914276
260,21.701128139999994,20.87701408
261,21.66538262,20.414913279999997
262,21.68230744,20.994410299999995
263,21.711051480000005,20.949934819999996
264,21.647092279999995,20.997997840000004
265,21.694838900000004,20.900438060000006
266,21.699259420000004,21.013496800000002
267,21.776208280000002,21.047121479999998
268,21.71939752000001,21.08269959999999
269,21.678465720000005,20.881189300000003
270,21.670419780000003,21.01036102
271,21.659446640000002,21.05826808
272,21.658608759999993,20.926559200000007
273,21.687641520000003,20.985516079999993
274,21.683943179999996,21.022980940000004
275,21.640347680000005,21.061718739999996
276,21.64363604,20.93618208
277,21.672036400000003,20.973256020000004
278,21.66873942,20.968132579999992
279,21.716158319999995,20.930886499999996
280,21.73079714,20.96117568
281,21.691845719999996,20.978622659999996
282,21.674772979999997,20.96665556
283,21.62525366,21.00502984
284,21.683063920000006,20.975550279999997
285,21.66123962,20.9751052
286,21.691471520000004,21.047341380000002
287,21.690653039999997,21.04922788
288,21.69824242,21.06148582000001
289,21.651615619999998,20.92331252
290,21.69817818000001,20.965333219999994
291,21.658965539999993,20.95338972
292,21.62883808,20.990189519999998
293,21.685704239999996,21.087217140000003
294,21.70565124,20.928100539999996
295,21.67953516,21.02721708
296,21.655901800000006,20.827771900000002
297,21.66280702,20.970153179999997
298,21.677924379999993,21.028929299999994
299,21.727857439999998,21.069182499999997
300,21.70734386,21.05233774
301,21.677360340000003,20.87922004
302,21.67069701999999,20.847948480000003
303,21.66839524,20.97837482
304,21.693529839999993,20.839075519999998
305,21.64399737999999,20.926755040000003
306,21.659268199999996,21.00598698
307,21.653189759999997,20.962596219999995
308,21.64390014,20.970797580000003
309,21.665284080000006,20.943819140000002
310,21.68609682,21.071702839999997
311,21.651596379999997,21.044336099999995
312,21.672285779999996,21.022308839999997
313,21.633890600000004,20.968364620000006
314,21.698271579999997,21.086107639999994
315,21.679707540000003,21.008652979999997
316,21.64411462,20.91797147999999
317,21.68151602,21.12858706
318,21.688260380000006,20.991843120000002
319,21.678348239999995,21.029240459999997
320,21.668805599999995,20.878309999999995
321,21.67855186,21.01462434
322,21.62703404,20.96960282
323,21.67807928,21.092618239999993
324,21.686643480000008,20.952806799999998
325,21.669306299999995,21.0043231
326,21.69594536,20.9464215
327,21.66269628,20.90087866
328,21.616924519999998,20.98037156
329,21.715756759999994,20.819883659999995
330,21.709186820000003,20.84487794
331,21.65796632,20.910338319999997
332,21.63407282,21.04076674
333,21.713981439999998,20.930077600000004
334,21.728187440000003,21.020162340000002
335,21.73295944,20.975601760000004
336,21.675767700000005,21.121600120000004
337,21.682206239999996,20.97732048
338,21.67344004,20.96231192
339,21.67574072,20.944582279999995
340,21.688891799999993,20.99244022
341,21.669060320000003,20.99172968
342,21.662432660000004,21.034331
343,21.65094398,20.7557989
344,21.707925499999998,21.085473140000005
345,21.700382059999995,20.831534899999998
346,21.692607239999997,21.01800266
347,21.676469340000004,20.993196659999995
348,21.68364016,20.939006079999995
349,21.6453949,21.01217942
350,21.6644476,21.03132928
351,21.68018735999999,21.066690839999993
352,21.645354500000007,21.013955960000004
353,21.686341359999997,20.969277220000002
354,21.67025744,20.993635519999994
355,21.731157540000005,21.022321660000003
356,21.7148154,20.940760000000004
357,21.74807756,20.927325819999997
358,21.66328954,21.025065499999997
359,21.661372259999997,21.04213248
360,21.717821579999995,20.92128708
361,21.664767020000003,20.92424828
362,21.657591999999994,20.9991663
363,21.67834427999999,20.865217019999996
364,21.613778780000004,21.08722933999999
365,21.70397626,21.087749
366,21.688797040000004,21.024015979999998
367,21.608550479999998,21.108417439999997
368,21.72790482,20.976912119999998
369,21.73151096,20.912109060000002
370,21.68305078,21.029321919999994
371,21.702268640000007,20.97493646
372,21.66704576000001,20.987417459999996
373,21.646910880000004,20.945384780000012
374,21.68139072,20.962399219999998
375,21.693011619999996,20.863662940000005
376,21.627686739999998,20.959851399999998
377,21.722056880000004,20.942096199999995
378,21.73646436,21.003551279999996
379,21.71728592,21.0754846
380,21.754175840000002,20.986208979999997
381,21.707218299999994,20.863085620000003
382,21.703552179999996,20.947629699999997
383,21.65026626,20.86795174
384,21.743131459999994,20.9280798
385,21.6892324,21.006123819999992
386,21.681143820000003,21.002865679999996
387,21.679304820000002,21.14845932
388,21.62894134,21.01731792
389,21.684150440000003,20.95039344
390,21.710683499999995,21.0160162
391,21.674383139999996,21.06891064
392,21.707317980000003,20.94125336
393,21.7369808,20.9858731
394,21.68097782,21.019159179999992
395,21.76161691999999,20.962273680000003
396,21.685113620000003,21.03371156
397,21.67203496,21.015669579999997
398,21.637276839999995,21.029448000000002
399,21.68379822,21.038924299999994
400,21.648051539999997,21.15232848
401,21.658987259999993,21.16524978
402,21.65274766,20.98343
403,21.68196621999999,20.926853180000002
404,21.757239960000007,21.04542764
405,21.624564460000002,20.981342780000006
406,21.650129180000004,20.897838920000005
407,21.72459682,20.940195480000003
408,21.70332772,20.990699520000003
409,21.669371660000003,21.029345519999996
410,21.70520636,20.91424303999999
411,21.699570900000005,21.158628180000004
412,21.735996439999997,20.99496034
413,21.634535560000003,21.08145472
414,21.653991060000003,20.993861720000005
415,21.6224202,20.909572799999996
416,21.622123739999996,20.962770240000005
417,21.74535878,20.91453706
418,21.6998229,20.997980420000005
419,21.70067552,21.061796599999997
420,21.69282868,20.899856460000002
421,21.688635660000003,20.99559682
422,21.672781120000003,21.00446394
423,21.65936658,20.972648
424,21.691861500000005,21.010496980000003
425,21.684133640000006,20.9384168
426,21.676230620000005,21.059961419999993
427,21.625234039999995,20.974667680000003
428,21.66639142,20.9733258
429,21.721578440000002,21.0259736
430,21.636810500000003,20.969370199999993
431,21.722097759999997,21.00102096
432,21.6361821,20.97574572
433,21.67932028000001,21.17742058
434,21.709728020000007,20.95679984000001
435,21.713585099999996,20.958049860000003
436,21.702059699999996,20.9280659
437,21.699111879999997,21.0182186
438,21.724567239999995,21.104375559999998
439,21.638328740000002,20.952778679999998
440,21.686330199999997,20.992015699999993
441,21.687911120000003,20.916966920000004
442,21.71406878,20.938872800000002
443,21.649925579999998,21.02789806
444,21.702050399999997,20.947353440000008
445,21.718809020000002,20.995595779999995
446,21.675496419999998,20.944266279999997
447,21.72506898,21.00523758
448,21.674195599999997,20.943940119999997
449,21.67710314,20.86867338
450,21.717969859999993,20.927062140000004
451,21.622195319999996,21.019369859999998
452,21.665213180000002,20.959634259999998
453,21.640600799999998,20.95008018
454,21.663449199999995,20.907003359999997
455,21.688742259999998,21.070360519999998
456,21.69866171999999,21.09246942
457,21.688770539999997,21.009467020000002
458,21.6994792,20.982564039999993
459,21.687820720000005,20.997410180000006
460,21.724484119999996,21.05849244
461,21.69694326,20.957494179999998
462,21.685700680000004,21.069314600000002
463,21.672593579999994,21.003046360000003
464,21.629020479999994,20.85210158
465,21.691669879999996,20.8035868
466,21.6623263,20.949718479999998
467,21.694335000000002,20.932343679999995
468,21.65213975999999,21.00620126
469,21.73837152,20.96358894
470,21.68009384000001,20.898397119999995
471,21.66319016000001,21.01893258
472,21.679753360000003,20.908412939999998
473,21.734137880000002,21.00558558
474,21.682975879999994,20.875018020000002
475,21.67155814,20.985108900000004
476,21.673178000000004,20.946225479999995
477,21.642043379999997,20.9908536
478,21.64422168,20.999698480000003
479,21.73519692,20.92757816
480,21.78149484,21.06166914
481,21.664904659999987,21.030684539999996
482,21.723161159999997,21.082805700000005
483,21.641400099999995,20.910965599999994
484,21.67137302,20.9582312
485,21.774772419999998,21.00866760000001
486,21.7462025,21.04413638
487,21.69391858,20.983323779999996
488,21.7239617,20.977044720000002
489,21.64872548,20.966617599999996
490,21.72283401999999,21.01653236
491,21.67118584,21.0368323
492,21.678201979999997,20.920351900000004
493,21.655095960000004,20.911625319999995
494,21.65654569999999,20.965805479999993
495,21.74316456,20.92988856
496,21.742513,21.07519906
497,21.688214499999994,20.940523680000002
498,21.662628800000004,21.1100213
499,21.66893476,21.006911220000003
500,21.68655518,20.93371412
501,21.694837040000003,21.02417536
502,21.697801039999998,20.883551759999996
503,21.7704169,21.0300704
504,21.733176020000002,21.142405519999997
505,21.768417539999994,21.068051660000002
506,21.690317140000005,20.993599459999995
507,21.65772808,20.99128764
508,21.636713819999997,20.87918218
509,21.675261560000003,20.968690539999997
510,21.66192152,21.096979419999997
511,21.693626459999997,21.0028916
512,21.63113939999999,20.948437279999993
513,21.657467720000003,21.029883499999997
514,21.65330062000001,20.894016520000005
515,21.662066499999995,20.9733315
516,21.6564272,20.90607422
517,21.713506900000006,20.895863979999998
518,21.723396500000003,20.92595166
519,21.696677499999996,21.05114104
520,21.674148500000005,20.992694259999993
521,21.6778839,20.979733200000005
522,21.66014084,20.975212360000004
523,21.728734320000004,20.98787812
524,21.659884899999998,20.992293700000005
525,21.704287720000004,21.055116859999995
526,21.683677519999996,20.968256300000004
527,21.681561540000004,20.917563639999997
528,21.618994400000002,20.985558760000004
529,21.656227599999998,21.043147320000003
530,21.652189820000004,20.86192348
531,21.64713046,20.992146500000004
532,21.646057879999994,20.96887882
533,21.657915300000003,20.993153919999994
534,21.630820720000003,21.051559600000004
535,21.67124568,21.01437788
536,21.69044694,21.181667580000003
537,21.705046300000003,20.99904544
538,21.687576419999992,20.940992880000003
539,21.65671036,20.980279839999998
540,21.66581524,21.073029939999998
541,21.766535039999997,21.1300164
542,21.676803179999993,21.05344504
543,21.634805260000004,21.096141379999995
544,21.65442358,20.990833600000006
545,21.62055796,20.93609018
546,21.69768494,21.019354959999998
547,21.712851459999996,21.011081400000002
548,21.655969179999996,20.95333855999999
549,21.7491033,20.988965219999997
550,21.6615044,20.96899226
551,21.68520564,20.976400359999992
552,21.68497958,20.967124799999997
553,21.641527779999997,20.91250182
554,21.716546080000004,21.011270819999996
555,21.712511100000008,20.901142280000002
556,21.670070179999993,20.983496840000008
557,21.665798480000003,21.010957839999996
558,21.725549480000005,21.044358499999998
559,21.62632622,21.050012099999993
560,21.706948559999997,20.9394661
561,21.672928140000003,20.97467916
562,21.656803059999994,20.919669699999996
563,21.65947192,20.936093159999995
564,21.637840419999996,20.869005479999995
565,21.676680859999998,21.01251902
566,21.723846839999997,21.00901486
567,21.66387654,20.78118308
568,21.675912900000004,21.00192142
569,21.65913027999999,20.96548992
570,21.662532039999995,20.926613500000002
571,21.759388780000005,21.0310437
572,21.68156018,20.995394399999995
573,21.71830838,21.086759039999997
574,21.634177519999994,21.0013322
575,21.816987399999995,20.884060899999998
576,21.66714173999999,20.956231780000003
577,21.671944859999993,20.76723496
578,21.669339599999997,21.077633559999995
579,21.691563719999998,21.007522339999994
580,21.6812961,20.944756199999997
581,21.680300439999996,20.925899060000003
582,21.710779439999996,21.016102999999994
583,21.737239300000006,20.91587022
584,21.67296654,20.951600080000002
585,21.676475219999993,20.996763880000007
586,21.755424199999997,21.008526959999994
587,21.68179859999999,21.01458986
588,21.705629560000002,21.07504134
589,21.66430814,20.62394768
590,21.645143599999997,21.013624279999995
591,21.6565276,20.762963059999997
592,21.636095280000003,21.03984088000001
593,21.642294979999996,20.90509626
594,21.71740746,20.969349119999997
595,21.667999939999994,20.992559500000002
596,21.69489392000001,20.944804899999998
597,21.734082639999997,21.021261360000004
598,21.688616160000006,21.03236316000001
599,21.62949907999999,20.91021098
600,21.665653719999995,20.980925359999993
601,21.662569559999998,21.01758618000001
602,21.699236159999995,21.0217344
603,21.664760580000003,21.095618560000002
604,21.671865859999997,20.791448140000004
605,21.687709020000003,21.03990541999999
606,21.666691259999993,20.90581058
607,21.669431760000002,20.95558114
608,21.652232400000003,20.9357023
609,21.680144020000004,20.96299258
610,21.631404439999997,20.98941036
611,21.709102039999998,20.86484394
612,21.6702677,20.96390374
613,21.6669851,21.04897439999999
614,21.661603400000008,21.027438380000003
615,21.619737240000003,21.028104680000002
616,21.701717979999994,21.139432239999998
617,21.644130700000005,20.8548758
618,21.67184678,20.933337339999998
619,21.637999459999996,21.045571819999996
620,21.694428539999993,21.021457920000003
621,21.678528059999998,20.934707499999995
622,21.700843839999994,21.113761640000003
623,21.73652232,20.99376958
624,21.78752664,20.845627040000004
625,21.67862318000001,20.984984259999997
626,21.657815099999997,20.97133632
627,21.77648056,20.93342435999999
628,21.6883941,21.023967420000005
629,21.65505056,21.0455839
630,21.662201340000006,21.035081879999996
631,21.674477659999997,20.901692099999995
632,21.66447322,20.80426148
633,21.76228444,21.047395400000006
634,21.714217000000005,21.0683262
635,21.653555600000004,20.945885479999998
636,21.708374420000006,21.119287299999996
637,21.696388940000002,20.96271372
638,21.795722239999996,20.82696982
639,21.6779595,20.614435439999998
640,21.705289120000007,20.993949399999998
641,21.67503916,21.05146804
642,21.763171119999996,20.932625740000002
643,21.711987719999996,20.964246900000003
644,21.649117779999997,21.092813139999997
645,21.68758932,21.028426380000006
646,21.719100219999994,20.57676386
647,21.655905979999996,21.010238959999995
648,21.696230179999997,20.950464260000007
649,21.661137340000003,21.025087099999997
650,21.645176879999994,20.905280440000006
651,21.754883600000003,21.00810862
652,21.71180014,21.016254379999996
653,21.667933119999994,20.96706554
654,21.674958719999996,20.901387480000004
655,21.705891239999996,20.894313319999995
656,21.753577299999996,21.000392279999996
657,21.703516599999997,21.093432040000003
658,21.69121374,20.972428619999995
659,21.710502100000003,20.912551020000002
660,21.694379099999995,21.12234638
661,21.651887840000004,20.706828520000002
662,21.688502,21.002153740000004
663,21.703369899999995,20.91130076
664,21.65890324,20.986581280000006
665,21.65098342,20.890492140000006
666,21.645135239999995,20.75565982
667,21.693349200000004,20.9914037
668,21.664567999999996,20.999655899999993
669,21.706010399999997,20.982213459999993
670,21.710521160000003,20.869488300000004
671,21.63562018,20.81505474
672,21.686166119999992,21.027925819999997
673,21.695640819999998,20.94145706
674,21.726551759999996,21.096120459999998
675,21.6592135,20.90350892
676,21.646745639999995,20.813106259999998
677,21.70256966000001,20.926492739999993
678,21.736335800000003,21.006776399999993
679,21.684195899999995,21.007136459999998
680,21.678104939999994,21.052683199999993
681,21.681479059999997,20.951998300000003
682,21.71438603999999,20.968512600000004
683,21.702048879999996,20.955895720000004
684,21.669568900000005,20.899599840000004
685,21.67685368,20.91386956
686,21.605192699999993,20.89130348
687,21.68686384,20.91463975999999
688,21.706616560000008,21.046144359999992
689,21.713988999999998,21.033466880000002
690,21.698102019999997,20.93531638
691,21.637594640000003,20.902086360000002
692,21.743520000000004,20.92485384
693,21.635253320000007,21.108646140000005
694,21.672688779999994,21.02622812
695,21.735425120000006,21.11366732
696,21.72032782,20.920278679999992
697,21.670598760000004,20.920770219999998
698,21.668452519999995,21.112897439999994
699,21.658350340000002,20.937320839999995
700,21.623861580000003,21.01207111999999
701,21.673746659999996,20.994219079999997
702,21.636789399999998,21.004960519999994
703,21.638912920000006,21.02576406
704,21.700970299999994,20.8769717
705,21.704860599999996,20.973939279999996
706,21.697734379999996,20.90208228
707,21.704813320000007,21.027367120000005
708,21.61556287999999,20.910585779999998
709,21.650295220000004,20.928491100000002
710,21.65790662,20.96919584000001
711,21.676774859999995,21.066083299999992
712,21.711574459999998,20.8851284
713,21.673666819999998,20.80983342
714,21.641598159999997,21.150599480000004
715,21.680427440000003,21.031042040000003
716,21.672405299999994,20.93365828
717,21.646771539999996,21.036311580000003
718,21.652631999999997,21.087096419999998
719,21.67127694,20.920154860000004
720,21.70860509999999,21.05574053999999
721,21.668115500000003,20.87169586
722,21.697994799999996,21.085675820000002
723,21.714604339999998,20.94413196
724,21.65322264,20.970799599999996
725,21.659419980000003,20.981190200000004
726,21.704085,20.995022900000002
727,21.701913140000002,21.121195699999994
728,21.694875519999997,20.94988588
729,21.645968240000002,21.042449299999998
730,21.72336373999999,21.004461579999997
731,21.66165344,21.06132318
732,21.706653899999996,20.984332739999996
733,21.66798292,21.03169548
734,21.72153948,20.969372539999995
735,21.747358159999997,21.07199824
736,21.633667340000002,21.078155860000003
737,21.76367730000001,20.992626780000002
738,21.679631900000004,20.97280736
739,21.64831014,21.02916716
740,21.66044048,20.9220957
741,21.717583120000004,20.965961600000004
742,21.661978319999992,21.04476702
743,21.741211499999995,20.9785936
744,21.654782819999994,21.073631279999994
745,21.698276900000007,20.93737554
746,21.687673339999993,21.01378336
747,21.73934284,21.015372619999997
748,21.654582280000003,21.099652040000002
749,21.703030699999996,20.98086982
750,21.725460780000002,21.024498079999997
751,21.69087706,21.00196972
752,21.69485142,21.05385818
753,21.654838639999994,21.03435894
754,21.640740519999994,21.06769346
755,21.749579060000002,20.989209819999996
756,21.672920779999995,20.95478044
757,21.67103992,20.91695066
758,21.662654739999997,21.077733399999996
759,21.663147919999993,21.06620124
760,21.701360640000004,20.965622580000005
761,21.73508322,20.967479660000002
762,21.6960891,21.024936240000002
763,21.634209019999993,21.174683220000002
764,21.6674794,20.91399216
765,21.65919718,21.07636994
766,21.649303500000002,21.01550268
767,21.693444139999997,20.9948286
768,21.644480920000007,20.899278619999997
769,21.676422919999997,20.933587700000004
770,21.700429180000004,21.097622079999997
771,21.725541599999996,21.0168764
772,21.694747559999993,20.986708759999996
773,21.673026379999996,20.905029899999995
774,21.647820599999996,21.03237692
775,21.643596020000004,21.134435559999993
776,21.693514179999998,21.000595959999995
777,21.649554259999995,21.00754872000001
778,21.707388840000004,20.88910948
779,21.674851020000006,21.028057919999995
780,21.667728519999997,20.9183984
781,21.653268719999996,20.964573399999995
782,21.72061538000001,20.91544568
783,21.67085104,21.079116280000008
784,21.750102020000003,21.037860280000004
785,21.719964640000004,21.071890079999992
786,21.64843432,20.879770179999994
787,21.70005163999999,20.957499179999996
788,21.76195897999999,20.947303059999996
789,21.730176220000004,20.930094399999994
790,21.672974399999994,20.957845340000002
791,21.701632359999998,21.005091779999994
792,21.76351654,20.998289259999996
793,21.746892279999997,20.989733839999996
794,21.73879338,20.979544299999997
795,21.70291292,20.978113799999996
796,21.688867020000004,20.908385340000006
797,21.69365046,20.899848919999997
798,21.663180859999994,21.063088019999995
799,21.69097218,20.98967264
800,21.691497679999998,20.977471920000003
801,21.668172339999998,20.995754740000002
802,21.641383600000005,20.922857099999998
803,21.690980460000002,20.9945523
804,21.65491978,21.068472059999994
805,21.698624919999997,20.832646439999994
806,21.67188348,21.035659280000004
807,21.697983100000002,20.927388320000006
808,21.757690719999992,20.989975619999996
809,21.712757060000005,20.997605059999998
810,21.70529747999999,21.05900344
811,21.72329648,21.0031494
812,21.6954457,20.933350339999997
813,21.748299860000003,21.04632894
814,21.64181914,20.98960708
815,21.73263920000001,20.990528840000003
816,21.701473699999998,21.014824959999995
817,21.658780959999998,20.9848833
818,21.651481480000008,20.976537339999997
819,21.716869519999996,20.983132240000003
820,21.673254979999996,21.039736299999994
821,21.69313006,20.985666540000008
822,21.676492340000003,20.96300362
823,21.666224599999993,21.026380560000003
824,21.657224619999997,20.95813024
825,21.674506819999998,21.018303020000005
826,21.71125016,21.112117099999995
827,21.709360339999993,21.036093939999997
828,21.659415520000003,21.143291520000005
829,21.72809999999999,20.99764834
830,21.705355699999995,21.022880739999994
831,21.66487561999999,20.98923224
832,21.680614879999997,20.88026176
833,21.66838912,20.86444265999999
834,21.667778079999994,21.0482136
