generation,avg_training_score,avg_validation_score
0,21.559091640000002,20.5886848
1,22.26579904,21.573380839999995
2,22.37728150000001,21.638678260000002
3,22.448400739999993,21.88070828
4,22.49664002,21.56602963999999
5,22.539926519999998,21.93091274
6,22.527876839999994,21.9012116
7,22.490632699999992,21.993485480000004
8,22.5186405,21.88994298
9,22.55720242,21.77734874
10,22.519197099999996,21.704658879999993
11,22.538833980000003,21.670453860000002
12,22.520344,21.91749206
13,22.54250856,21.89399918
14,22.543252959999997,21.943294620000003
15,22.5645562,21.93094395999999
16,22.598421439999992,21.48995052
17,22.577785979999994,21.55051486
18,22.570822659999997,21.896254299999992
19,22.581226139999995,21.791398859999994
20,22.54040508,21.919270580000006
21,22.55818592,21.947434079999997
22,22.493266140000006,22.034946400000003
23,22.509077020000003,21.749139179999993
24,22.505381099999994,21.86938552
25,22.544734779999995,21.983688860000008
26,22.59062748,21.6627036
27,22.529410919999997,21.952860279999996
28,22.549488399999994,21.91567748
29,22.579888760000003,21.86458544
30,22.57130864,21.938458479999998
31,22.640995659999998,21.944694839999997
32,22.622737879999995,21.95163908000001
33,22.632042960000007,21.9303443
34,22.51799802,21.615985320000004
35,22.565497880000002,21.7706106
36,22.578793499999996,21.91503021999999
37,22.56639218000001,21.632091399999993
38,22.578737160000006,21.542400040000004
39,22.538234620000004,21.814531319999997
40,22.508480539999997,21.75172258
41,22.568551739999997,21.94817518
42,22.53534508,21.855017080000003
43,22.55717504,21.911996799999997
44,22.49462834,21.730924280000004
45,22.51855918,21.858257300000005
46,22.52966824,21.9349929
47,22.552667739999993,21.67648884
48,22.54331798,21.936509979999997
49,22.527459139999998,21.912004040000003
50,22.56208538,21.967387960000007
51,22.56020572,21.93959202
52,22.56359584,22.03292688
53,22.550551079999995,21.969892339999987
54,22.557708520000002,21.951859880000008
55,22.541496740000003,21.909964940000005
56,22.570951900000004,21.960223960000008
57,22.545662539999995,21.90997182
58,22.547756060000005,21.871669100000005
59,22.55725446,21.951404339999996
60,22.525816159999998,22.026841699999995
61,22.551189040000004,21.982367080000003
62,22.541922820000003,21.851945199999996
63,22.59002956,21.83840232
64,22.5049793,22.00029834
65,22.523898900000002,21.94033682
66,22.551136619999998,21.940536900000005
67,22.501570639999997,21.856857140000006
68,22.54279462,21.872785299999997
69,22.599505140000005,21.85217634
70,22.542312120000002,21.74853278
71,22.525266479999996,21.996305559999993
72,22.505741739999998,21.884538320000004
73,22.50666862,21.926813679999995
74,22.5262241,22.02459348
75,22.5430067,21.829297380000003
76,22.5734231,21.96545454
77,22.55215372,21.86503172
78,22.590282260000002,21.890125
79,22.514734400000002,21.994880620000004
80,22.553642680000003,21.976644159999996
81,22.529886119999997,21.972976900000006
82,22.56309346,21.8275996
83,22.54679966,22.023826740000004
