generation,avg_training_score,avg_validation_score
0,17.203549179999996,16.455152339999998
1,17.349025499999996,16.251071399999997
2,17.472949400000005,16.57736002
3,17.44105706,16.792681780000002
4,17.5672278,16.550254960000004
5,17.39288634,16.5387524
6,17.53257302,16.438450240000005
7,17.539726199999993,16.640651899999998
8,17.54885496,16.61109762
9,17.551465200000003,16.63030796
10,17.519182120000004,16.676087380000002
11,17.46140842,16.5226091
12,17.43961168,16.520984639999998
13,17.523364019999995,16.536570520000005
14,17.51327116,16.4914992
15,17.49662572,16.67158126
16,17.502554139999997,16.850540259999992
17,17.593080519999997,16.549972040000004
18,17.498411459999996,16.52235356
19,17.561916179999997,16.492696400000003
20,17.464758840000005,16.666607860000003
21,17.427417799999997,16.63672004
22,17.553053,16.64026572
23,17.501607480000004,16.594593819999996
24,17.4999513,16.786339400000003
25,17.461292819999997,16.846661660000002
26,17.58043114,16.5535985
27,17.626567079999994,16.58628138
28,17.521441760000005,16.716164880000004
29,17.501902419999993,16.7225954
30,17.474003399999994,16.616310799999997
31,17.519097379999998,16.57538898
32,17.447512459999995,16.701130100000004
33,17.49029804,16.5682581
34,17.44245582,16.563696419999996
35,17.48424678,16.74981988
36,17.522480139999995,16.60509052
37,17.530118099999996,16.50626838
38,17.4692324,16.50954822
39,17.492798500000003,16.453957959999997
40,17.6077909,16.71280944
41,17.52274303999999,16.63908784
42,17.550442399999994,16.61022606
43,17.517234939999998,16.7685585
44,17.44304556,16.424326920000002
45,17.63161576,16.668671840000005
46,17.480924840000004,16.581002080000005
47,17.5163868,16.481198
48,17.626352679999997,16.703148439999996
49,17.561462400000003,16.79560706
50,17.590958940000004,16.501441019999998
51,17.519998099999995,16.687908019999995
52,17.551705499999997,16.603883460000006
53,17.42858258,16.645411819999996
54,17.46989052,16.688830420000006
55,17.530019,16.645047879999996
56,17.590281840000003,16.5578234
57,17.53524044,16.65252036
58,17.477906139999995,16.654635459999998
59,17.488204820000004,16.61216578
60,17.546492179999998,16.7100783
61,17.62200646,16.564971999999994
62,17.549679400000002,16.526575519999998
63,17.490848819999997,16.56446432
64,17.58201062,16.803249379999997
65,17.512075760000005,16.610859059999992
66,17.492977699999997,16.784881659999996
67,17.61347372,17.098595620000005
68,17.52756472,16.708515220000002
69,17.49734042,16.670366299999998
70,17.533431439999998,16.84825638
71,17.541769500000008,16.737139559999992
72,17.44266098,16.46600946
73,17.58341666,16.68948222
74,17.463437,16.65067004
75,17.57657001999999,16.494717
76,17.479696379999996,16.488016959999996
77,17.54162078,16.58274574
78,17.49892466,16.708169100000003
79,17.647117699999995,16.910408440000005
80,17.490125139999996,16.64068874
81,17.405728319999994,16.6938608
82,17.530252079999997,16.6226207
83,17.5421794,16.581018320000002
84,17.4746509,16.523546819999996
85,17.560536419999995,16.56588752
86,17.537586000000005,16.47756392
87,17.611208480000002,16.69512836
88,17.457828120000002,16.72044348
89,17.518405140000006,16.60558664
90,17.541885319999995,16.64259992
91,17.558197559999996,16.733953760000002
92,17.44309514,16.71397522
93,17.49058218,16.5201682
94,17.53174826,16.538756040000003
95,17.439720219999995,16.763210780000005
96,17.44889526,16.65677358
97,17.45167219999999,16.704007240000006
98,17.54327794,16.444291400000004
99,17.540577959999997,16.627030539999996
100,17.43606896,16.612702440000007
101,17.49280048,16.711476279999996
102,17.564843679999996,16.639867839999997
103,17.60801026,16.563568740000004
104,17.45959276,16.702601519999998
105,17.504196899999993,16.629289160000003
106,17.49977128,16.54482758
107,17.427381779999997,16.69789742
108,17.5294262,16.658928179999997
109,17.49779274,16.898863679999998
110,17.52717228,16.70856062
111,17.482124019999993,16.82963578
112,17.512904419999998,16.554951740000003
113,17.582697960000004,16.751487359999995
114,17.516740560000006,16.55498032
115,17.553939919999994,16.73956644
116,17.506625260000007,16.579092499999998
117,17.50346264,16.69848564
118,17.494085799999997,16.822602819999997
119,17.54601182,16.59082126
120,17.467777200000004,16.84187696
121,17.49625584,16.53661962
122,17.4381061,16.63621658
123,17.505072499999997,16.400821259999997
124,17.4883497,16.68069968000001
125,17.527012839999998,16.831317819999995
126,17.53039514,16.615157760000002
127,17.638006439999998,16.69269648
128,17.45556918,16.763824699999997
129,17.552171079999997,16.524476360000005
130,17.52277248,16.63059698
131,17.650209339999993,16.73090564
132,17.395313619999996,16.807390580000003
133,17.581277739999997,16.727555640000002
134,17.54479916,16.6057193
135,17.611570299999997,16.69099247999999
136,17.59380712,16.567581640000004
137,17.551571739999996,16.57267572
138,17.540012359999995,16.574291319999997
139,17.421083700000008,16.847554779999996
140,17.518012899999995,16.688864640000002
141,17.503864899999993,16.62602316
142,17.601613039999993,16.64569732
143,17.6167607,16.511891239999994
144,17.5478351,16.44624452
145,17.505990060000002,16.578977279999993
146,17.496279539999993,16.580059519999992
147,17.53445772,16.54696988
148,17.49223454,16.644520819999997
149,17.545446139999996,16.82958432
150,17.511815279999997,16.70057782
151,17.501502539999997,16.640465759999998
152,17.461898460000004,16.66947822
153,17.567847260000004,16.488554340000007
154,17.39950682,16.842010660000007
155,17.581159979999995,16.484549360000003
156,17.46352262,16.512326719999997
157,17.40216286,16.613508940000003
158,17.488762559999987,16.784611019999996
159,17.56172524,16.69621284000001
160,17.4638562,16.528038340000002
161,17.488273600000003,16.59095822
162,17.492592099999996,16.70034636
163,17.42266546,16.47846144
164,17.489105800000008,16.684392880000004
165,17.5242781,16.556394339999994
166,17.525958319999994,16.487907200000006
