generation,avg_training_score,avg_validation_score
0,17.69288506,17.352334239999998
1,18.826572140000003,17.97577988
2,20.33281084,19.558794719999995
3,20.735794960000003,20.39753784
4,22.30022452,21.63020492000001
5,22.446419080000002,21.55241102
6,22.51764902,21.95847372
7,22.533884599999997,21.97116456
8,22.536369260000004,21.902931800000005
9,22.51700276,21.93981104000001
10,22.58743478,21.93177812
11,22.521040780000003,22.016663020000006
12,22.54937196,21.941395919999994
13,22.556236,21.9580872
14,22.602032680000008,21.862594979999997
15,22.5272473,22.022264080000003
16,22.581418639999995,21.949521160000003
17,22.540836199999998,21.852262120000006
18,22.592364999999994,21.86493344
19,22.577322359999997,21.90879976
20,22.61188964,21.78818506
21,22.58483568,21.92239594
22,22.572495220000004,21.861187220000005
23,22.518427539999998,21.89625426
24,22.58772752,21.93722342
25,22.552623919999995,21.90778602
26,22.572502540000006,21.940835200000002
27,22.57296706,21.956190880000005
28,22.56787598,22.01701648
29,22.546527400000006,21.905516860000002
30,22.54198116,21.964894559999998
31,22.552135440000008,21.91955728
32,22.539894780000004,21.89707714
33,22.551441520000004,21.8984165
34,22.613305620000002,21.80752674
35,22.533444739999997,21.97994842
36,22.58403772,21.95134212
37,22.53990004,21.937705839999992
38,22.533666359999998,21.975700560000003
39,22.61198448,21.954512559999998
40,22.528838160000006,21.89837526000001
41,22.5289363,21.94687312
42,22.5636755,21.870233659999993
43,22.589572140000005,21.896219679999998
44,22.539337260000003,21.971980500000008
45,22.545215420000005,21.957703700000003
46,22.570839539999998,22.00758164
47,22.529944980000003,21.806354780000007
48,22.573305460000007,21.947898179999996
49,22.553511699999994,21.91220598
50,22.507750320000003,21.948658039999994
51,22.528913800000005,21.839735500000003
52,22.563400760000004,21.95294612
53,22.521647279999993,21.92165719999999
54,22.542867239999996,21.99754186
55,22.553169479999998,21.97714864
56,22.543226340000004,21.921791600000006
57,22.5853964,21.69391338000001
58,22.563415660000004,22.032513000000005
59,22.545927480000003,21.99987642
60,22.602723080000004,22.014733839999998
61,22.52454868,21.862954700000003
62,22.603754779999996,21.950942820000005
63,22.553607659999997,21.893076499999996
64,22.504453540000004,21.9312752
65,22.540650099999993,21.923074240000002
66,22.623140020000005,21.944478860000004
67,22.56344444,21.8361429
68,22.593967700000007,21.879598120000004
69,22.55909872,22.042682280000005
70,22.58422674000001,21.82795204
71,22.569746999999996,21.85293567999999
72,22.571562680000003,21.80491178000001
73,22.651188299999998,21.949945260000003
74,22.550840140000002,22.009454119999997
75,22.563134719999997,21.936775679999997
76,22.54638924,21.98684408
77,22.516389179999997,21.914077340000002
78,22.522228439999996,21.89385216
79,22.58165606,21.95780951999999
80,22.564601859999996,21.99825022
81,22.580524379999996,21.845320400000002
82,22.574326040000006,21.94340248
83,22.572871500000005,21.895167159999996
84,22.545679279999998,21.897870939999997
85,22.5060355,21.925460099999995
86,22.558761539999992,21.931459200000003
87,22.574758780000003,21.899574759999997
88,22.556596120000005,21.79332588
89,22.525686300000004,21.946472420000006
90,22.559265259999993,21.82429072
91,22.519992860000002,21.97198426
92,22.563023959999995,21.8999527
93,22.54201474,21.919305899999994
94,22.562459759999996,22.10163958
95,22.568373020000003,21.908867099999995
96,22.527548860000007,22.018743179999998
97,22.6121247,21.926266619999996
98,22.535098400000003,21.884204139999998
99,22.573680100000004,21.8980463
100,22.582498339999994,21.942371460000004
101,22.579156940000004,21.943728099999998
102,22.532181100000003,21.96261674
103,22.572943420000005,22.00591693999999
104,22.571206519999997,22.009267140000002
105,22.561736299999996,21.965636500000002
106,22.528143940000003,21.863451980000004
107,22.591495940000005,21.94181262
108,22.596128140000005,21.894552779999994
109,22.52495996,21.882444839999994
110,22.551307580000007,21.96571774
111,22.551959840000006,21.863503419999994
112,22.529782439999998,21.84695918
113,22.616742,21.950718900000002
114,22.56732196,21.87330618
115,22.53754066,21.928418240000006
116,22.544814000000002,21.759696820000002
117,22.53728112,21.952738359999994
118,22.542494299999998,21.913664700000005
119,22.537344559999998,21.879728859999997
120,22.552243939999997,21.941752200000007
121,22.548897139999998,21.92086584
122,22.51206992,21.97809366
123,22.59421762,21.8916109
124,22.53925904,21.93933798
125,22.562126319999997,21.873193379999993
126,22.60622554,21.916419620000006
127,22.5189632,21.926100599999995
128,22.542491719999997,21.882045640000005
129,22.528258020000006,21.72152284
130,22.550867059999995,21.896898179999997
131,22.52057816,21.965409439999995
